No. Previous Orders by Customer,Customer Join Date,Customer Join Date_Year,Customer Join Date_Month,Customer Join Date_Day,Parent Service Category,Parent Service Category_Encoded,Service Name,Service Name_Encoded,Order Status,Order Status_Encoded,Order City,Order City_Encoded,Order Region,Order Region_Encoded,Desired Date,Desired Date_Year,Desired Date_Month,Desired Date_Day,Creation Date,Creation Date_Year,Creation Date_Month,Creation Date_Day,Finish Date,Finish Date_Year,Finish Date_Month,Finish Date_Day,Device,Device_android,Device_ios,Device_web,Price,Discount,Quoted Task?,Quoted Task?_AUTOMATIC_ALLOCATION,Quoted Task?_FAVORITE_ALLOCATION,Quoted Task?_MANUAL_ALLOCATION
0.21739130434782608,1400-04-15 17:21:42.090434+04:30,1400,4,15,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,تخصیص یافته,4,تهران,8,فردوس غرب,520,1400-06-24 11:00:02.000000+04:30,1400,6,24,1400-06-23 12:07:19.853253+04:30,1400,6,23,1400-06-24 15:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.4666666666666666,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.5652173913043478,1398-05-17 18:42:02.909498+04:30,1398,5,17,دکوراسیون و بازسازی,17,ساخت، تعمیر و رگلاژ در و پنجره,110,لغو شده,9,تهران,8,رودهن,324,1400-06-24 14:00:02.000000+04:30,1400,6,24,1400-06-23 12:07:15.026253+04:30,1400,6,23,1400-06-24 15:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.2608695652173913,1399-07-11 16:30:11.355567+03:30,1399,7,11,لوله کشی,21,نصب شیرآلات و تعمیر سیفون,172,اتمام کار,3,تهران,8,الهیه,65,1400-06-23 20:00:01.000000+04:30,1400,6,23,1400-06-23 12:05:01.497938+04:30,1400,6,23,1400-06-23 21:00:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.3333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 12:01:13.817556+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,ثبت‌ شده,6,تهران,8,هروی,693,1400-06-25 09:00:02.000000+04:30,1400,6,25,1400-06-23 12:03:45.730517+04:30,1400,6,23,1400-06-25 14:00:02.000000+04:30,1400,6,25,web,0.0,0.0,1.0,0.5333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.08695652173913043,1400-06-21 21:37:43.709855+04:30,1400,6,21,سرمایش و گرمایش,19,تعمیر آبگرمکن,47,اتمام کار,3,تهران,8,حشمتیه,213,1400-06-23 17:30:01.000000+04:30,1400,6,23,1400-06-23 12:01:16.502147+04:30,1400,6,23,1400-06-23 18:30:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.2222222222222222,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:58:30.011504+04:30,1400,6,23,برقکاری,5,سیم کشی و برقکاری,128,اتمام کار,3,تهران,8,دروس,290,1400-06-23 13:00:02.000000+04:30,1400,6,23,1400-06-23 11:58:40.401735+04:30,1400,6,23,1400-06-23 13:33:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.15555555555555556,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-07 15:16:13.625458+04:30,1400,6,7,تعمیرات خودرو,8,برق و باتری,30,In_Progress,1,تهران,8,امام علی,69,1400-06-23 18:00:02.000000+04:30,1400,6,23,1400-06-23 11:58:35.034687+04:30,1400,6,23,1400-06-23 19:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:55:22.970775+04:30,1400,6,23,نصب و تعمیر لوازم خانگی,24,نصب و تعمیر اجاق گاز,176,اتمام کار,3,تهران,8,شهرک غرب,440,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 11:57:45.835098+04:30,1400,6,23,1400-06-23 16:01:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.2222222222222222,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:54:38.776767+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,تخصیص یافته,4,تهران,8,باغ فیض,98,1400-06-24 08:45:02.000000+04:30,1400,6,24,1400-06-23 11:57:32.605864+04:30,1400,6,23,1400-06-24 14:45:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.5111111111111111,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.08695652173913043,1400-04-11 03:41:07.829791+04:30,1400,4,11,خدمات فوری آچاره,14,کلید سازی (فوری),229,لغو شده,9,تهران,8,باغ صبا  -  سهروردی,95,1400-06-23 14:00:02.000000+04:30,1400,6,23,1400-06-23 11:57:27.397013+04:30,1400,6,23,1400-06-23 15:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.21739130434782608,1399-04-06 17:52:30.312427+04:30,1399,4,6,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,In_Progress,1,تهران,8,کرمان,788,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 11:54:26.890042+04:30,1400,6,23,1400-06-23 20:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.45555555555555555,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.13043478260869565,1400-06-13 08:53:07.065726+04:30,1400,6,13,تعمیرات خودرو,8,برق و باتری,30,پیدا نشد,11,تهران,8,پردیس,737,1400-06-23 13:00:01.000000+04:30,1400,6,23,1400-06-23 11:53:04.844740+04:30,1400,6,23,1400-06-23 14:00:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.21739130434782608,1399-04-06 17:52:30.312427+04:30,1399,4,6,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,لغو شده,9,تهران,8,کرمان,788,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 11:50:38.832251+04:30,1400,6,23,1400-06-23 22:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.5666666666666667,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:43:24.205647+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,تخصیص یافته,4,تهران,8,جنت آباد,198,1400-06-24 09:00:02.000000+04:30,1400,6,24,1400-06-23 11:46:37.900851+04:30,1400,6,23,1400-06-24 13:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.39999999999999997,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:45:14.354333+04:30,1400,6,23,پزشکی و پرستاری,26,پرستاری و مراقبت بیمار,207,تخصیص یافته,4,تهران,8,دولت,303,1400-06-24 12:00:02.000000+04:30,1400,6,24,1400-06-23 11:45:18.043765+04:30,1400,6,23,1400-06-24 13:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.08695652173913043,1400-04-11 03:41:07.829791+04:30,1400,4,11,خدمات فوری آچاره,14,تشخیص ترکیدگی لوله (فوری),45,لغو شده,9,تهران,8,باغ صبا  -  سهروردی,95,1400-06-23 13:45:02.000000+04:30,1400,6,23,1400-06-23 11:43:57.045689+04:30,1400,6,23,1400-06-23 14:45:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:41:07.907364+04:30,1400,6,23,زیبایی بانوان,18,شینیون در خانه,132,لغو شده,9,تهران,8,اقدسیه,64,1400-06-23 13:45:02.000000+04:30,1400,6,23,1400-06-23 11:43:43.239730+04:30,1400,6,23,1400-06-23 14:45:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.043478260869565216,1399-04-05 08:33:00.257516+04:30,1399,4,5,خدمات کامپیوتری,15,تعمیر کامپیوتر در محل,68,In_Progress,1,تهران,8,سعادت آباد,361,1400-06-23 14:30:02.000000+04:30,1400,6,23,1400-06-23 11:43:39.044985+04:30,1400,6,23,1400-06-23 15:30:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.043478260869565216,1400-05-30 22:52:41.946416+04:30,1400,5,30,پزشکی و پرستاری,26,خدمات پزشکی و پرستاری در محل,92,لغو شده,9,تهران,8,پونک,753,1400-06-23 15:30:01.000000+04:30,1400,6,23,1400-06-23 11:43:25.273710+04:30,1400,6,23,1400-06-23 16:30:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:38:50.250760+04:30,1400,6,23,لوله کشی,21,نصب شیرآلات و تعمیر سیفون,172,تخصیص یافته,4,تهران,8,فرشته,523,1400-06-24 13:00:01.000000+04:30,1400,6,24,1400-06-23 11:42:48.297072+04:30,1400,6,23,1400-06-24 14:00:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.43478260869565216,1400-06-23 11:35:14.815913+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,لغو شده,9,تهران,8,نیروی هوایی,689,1400-06-25 13:30:02.000000+04:30,1400,6,25,1400-06-23 11:41:16.456056+04:30,1400,6,23,1400-06-25 19:30:02.000000+04:30,1400,6,25,web,0.0,0.0,1.0,0.5111111111111111,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:40:05.752117+04:30,1400,6,23,پزشکی و پرستاری,26,پرستاری و مراقبت سالمند,208,تخصیص یافته,4,تهران,8,خیام,271,1400-06-24 10:00:02.000000+04:30,1400,6,24,1400-06-23 11:40:15.711594+04:30,1400,6,23,1400-06-24 11:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:35:01.638634+04:30,1400,6,23,دکوراسیون و بازسازی,17,تعمیر و نصب کابینت,62,Achar_Pending,0,تهران,8,دولت اباد,304,1400-06-25 09:30:01.000000+04:30,1400,6,25,1400-06-23 11:39:51.847627+04:30,1400,6,23,1400-06-25 10:30:01.000000+04:30,1400,6,25,android,1.0,0.0,0.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.6956521739130435,1398-05-09 18:33:59.568980+04:30,1398,5,9,لوله کشی,21,نصب و سرویس توالت فرنگی,189,اتمام کار,3,تهران,8,پیروزی,757,1400-06-23 14:45:01.000000+04:30,1400,6,23,1400-06-23 11:39:06.944863+04:30,1400,6,23,1400-06-23 15:45:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.24444444444444444,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:32:15.574345+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس عادی نظافت,117,اتمام کار,3,تهران,8,آریا شهر,15,1400-06-23 16:30:02.000000+04:30,1400,6,23,1400-06-23 11:37:29.729733+04:30,1400,6,23,1400-06-23 20:30:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.3333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.043478260869565216,1400-06-22 16:28:06.111252+04:30,1400,6,22,نصب و تعمیر لوازم خانگی,24,تعمیرات تخصصی تلویزیون,72,لغو شده,9,تهران,8,پاسداران,735,1400-06-23 18:00:02.000000+04:30,1400,6,23,1400-06-23 11:35:58.969338+04:30,1400,6,23,1400-06-23 19:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.30434782608695654,1400-05-15 20:06:46.862247+04:30,1400,5,15,نظافت و پذیرایی,25,سرویس عادی نظافت,117,پیدا نشد,11,تهران,8,دروس,290,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 11:34:05.691203+04:30,1400,6,23,1400-06-23 19:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.36666666666666664,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:21:34.696484+04:30,1400,6,23,لوله کشی,21,تخلیه چاه و لوله بازکنی,37,لغو شده,9,تهران,8,اختیاریه,44,1400-06-23 14:45:02.000000+04:30,1400,6,23,1400-06-23 11:32:36.913479+04:30,1400,6,23,1400-06-23 15:45:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:25:07.712126+04:30,1400,6,23,دکوراسیون و بازسازی,17,ساخت، تعمیر و رگلاژ در و پنجره,110,اتمام کار,3,تهران,8,ونک,724,1400-06-23 16:15:02.000000+04:30,1400,6,23,1400-06-23 11:31:30.071279+04:30,1400,6,23,1400-06-23 17:53:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.5555555555555555,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:26:11.233826+04:30,1400,6,23,باربری و جابجایی,3,کارگر جابجایی و بسته بندی,217,اتمام کار,3,تهران,8,نیاوران,686,1400-06-23 12:30:02.000000+04:30,1400,6,23,1400-06-23 11:31:03.577987+04:30,1400,6,23,1400-06-23 13:30:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.5777777777777777,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.043478260869565216,1400-04-17 13:06:47.169634+04:30,1400,4,17,سرمایش و گرمایش,19,تعمیر و سرویس پکیج,60,اتمام کار,3,تهران,8,گیشا,850,1400-06-23 16:00:01.000000+04:30,1400,6,23,1400-06-23 11:29:03.720885+04:30,1400,6,23,1400-06-23 16:26:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.26666666666666666,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:28:29.726216+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس عادی نظافت,117,تخصیص یافته,4,تهران,8,سعادت آباد,361,1400-06-24 11:00:02.000000+04:30,1400,6,24,1400-06-23 11:28:37.653722+04:30,1400,6,23,1400-06-24 15:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.3333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:21:17.070037+04:30,1400,6,23,خدمات کامپیوتری,15,تعمیر کامپیوتر در محل,68,تخصیص یافته,4,تهران,8,الهیه,65,1400-06-24 10:00:02.000000+04:30,1400,6,24,1400-06-23 11:28:03.082905+04:30,1400,6,23,1400-06-24 11:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:27:46.811662+04:30,1400,6,23,دکوراسیون و بازسازی,17,نجاری,165,In_Progress,1,تهران,8,دامپزشکی,273,1400-06-23 17:00:02.000000+04:30,1400,6,23,1400-06-23 11:27:56.657583+04:30,1400,6,23,1400-06-23 18:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:25:50.708419+04:30,1400,6,23,تعمیرات خودرو,8,کارشناسی خودرو,214,تخصیص یافته,4,تهران,8,سعادت آباد,361,1400-06-24 13:30:02.000000+04:30,1400,6,24,1400-06-23 11:27:45.631921+04:30,1400,6,23,1400-06-24 14:30:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:17:20.644543+04:30,1400,6,23,نصب و تعمیر لوازم خانگی,24,تعمیرات تخصصی تلویزیون,72,Achar_Pending,0,تهران,8,نظام آباد,676,1400-06-24 09:30:01.000000+04:30,1400,6,24,1400-06-23 11:25:16.822519+04:30,1400,6,23,1400-06-24 10:30:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.08695652173913043,1399-06-23 12:46:21.014951+04:30,1399,6,23,دکوراسیون و بازسازی,17,جوشکاری و آهنگری,81,Achar_Pending,0,تهران,8,شهرک غرب,440,1400-06-26 14:00:01.000000+04:30,1400,6,26,1400-06-23 11:24:39.304970+04:30,1400,6,23,1400-06-26 15:00:01.000000+04:30,1400,6,26,android,1.0,0.0,0.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-04-20 14:33:35.421611+04:30,1400,4,20,دکوراسیون و بازسازی,17,تعمیر و نصب کابینت,62,Achar_Pending,0,تهران,8,منیریه,615,1400-06-24 09:30:01.000000+04:30,1400,6,24,1400-06-23 11:23:52.417286+04:30,1400,6,23,1400-06-24 10:30:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:16:10.301836+04:30,1400,6,23,لوله کشی,21,تخلیه چاه و لوله بازکنی,37,عدم انتخاب متخصص توسط مشتری,8,تهران,8,جردن,188,1400-06-23 15:15:02.000000+04:30,1400,6,23,1400-06-23 11:22:29.576485+04:30,1400,6,23,1400-06-23 16:15:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.5652173913043478,1398-05-17 18:42:02.909498+04:30,1398,5,17,دکوراسیون و بازسازی,17,کاشی‌ کاری و سرامیک,219,لغو شده,9,تهران,8,رودهن,324,1400-06-24 13:15:02.000000+04:30,1400,6,24,1400-06-23 11:20:49.616594+04:30,1400,6,23,1400-06-24 14:15:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.30434782608695654,1400-05-15 20:06:46.862247+04:30,1400,5,15,دکوراسیون و بازسازی,17,تعمیر و نصب کابینت,62,In_Progress,1,تهران,8,دروس,290,1400-06-23 14:00:02.000000+04:30,1400,6,23,1400-06-23 11:20:37.666930+04:30,1400,6,23,1400-06-23 15:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:19:14.837741+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس عادی نظافت,117,تخصیص یافته,4,تهران,8,خیابان آرژانتین,238,1400-06-24 09:00:02.000000+04:30,1400,6,24,1400-06-23 11:19:23.090194+04:30,1400,6,23,1400-06-24 13:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.3333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:18:41.304787+04:30,1400,6,23,برقکاری,5,سیم کشی و برقکاری,128,لغو شده,9,تهران,8,اشرفی اصفهانی,61,1400-06-23 12:30:02.000000+04:30,1400,6,23,1400-06-23 11:18:58.940456+04:30,1400,6,23,1400-06-23 13:30:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:17:12.072957+04:30,1400,6,23,باربری و جابجایی,3,اسباب کشی و حمل بار (درون و بین شهری),12,لغو شده,9,تهران,8,شمس آباد  -  مجیدیه,392,1400-06-24 05:00:02.000000+04:30,1400,6,24,1400-06-23 11:18:05.609963+04:30,1400,6,23,1400-06-24 06:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.17391304347826086,1400-06-13 17:28:25.437413+04:30,1400,6,13,نظافت و پذیرایی,25,سرویس ویژه نظافت,122,پیدا نشد,11,تهران,8,نیاوران,686,1400-06-23 14:30:02.000000+04:30,1400,6,23,1400-06-23 11:17:30.789890+04:30,1400,6,23,1400-06-23 22:30:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.7777777777777777,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:11:43.208337+04:30,1400,6,23,زیبایی بانوان,18,خدمات ناخن,90,لغو شده,9,تهران,8,شریعتی,390,1400-06-23 19:00:02.000000+04:30,1400,6,23,1400-06-23 11:14:57.768999+04:30,1400,6,23,1400-06-23 20:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.043478260869565216,1400-06-22 18:06:59.457635+04:30,1400,6,22,نظافت و پذیرایی,25,سرویس عادی نظافت,117,لغو شده,9,تهران,8,تهرانسر,167,1400-06-24 09:30:01.000000+04:30,1400,6,24,1400-06-23 11:14:52.958413+04:30,1400,6,23,1400-06-24 17:30:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.5888888888888888,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:10:33.381491+04:30,1400,6,23,نظافت و پذیرایی,25,نظافت راه‌ پله,194,تخصیص یافته,4,تهران,8,نارمک,663,1400-06-24 09:00:02.000000+04:30,1400,6,24,1400-06-23 11:14:40.492143+04:30,1400,6,23,1400-06-24 15:00:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.5111111111111111,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.043478260869565216,1400-06-22 13:54:45.668075+04:30,1400,6,22,نظافت و پذیرایی,25,سرویس عادی نظافت,117,تخصیص یافته,4,تهران,8,پیروزی,757,1400-06-24 12:00:01.000000+04:30,1400,6,24,1400-06-23 11:13:23.229393+04:30,1400,6,23,1400-06-24 18:00:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.47777777777777775,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:05:44.333170+04:30,1400,6,23,باربری و جابجایی,3,اسباب کشی و حمل بار (درون و بین شهری),12,عدم انتخاب متخصص توسط مشتری,8,تهران,8,سعادت آباد,361,1400-06-23 12:15:02.000000+04:30,1400,6,23,1400-06-23 11:11:28.252589+04:30,1400,6,23,1400-06-23 13:15:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:04:28.101863+04:30,1400,6,23,برقکاری,5,سیم کشی و برقکاری,128,عدم انتخاب متخصص توسط مشتری,8,تهران,8,تهران_آزادی,166,1400-06-23 13:00:02.000000+04:30,1400,6,23,1400-06-23 11:09:31.033387+04:30,1400,6,23,1400-06-23 14:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.043478260869565216,1400-06-18 14:34:27.593003+04:30,1400,6,18,لوله کشی,21,نصب شیرآلات و تعمیر سیفون,172,عدم انتخاب متخصص توسط مشتری,8,تهران,8,سعادت آباد,361,1400-06-23 14:00:02.000000+04:30,1400,6,23,1400-06-23 11:08:39.990617+04:30,1400,6,23,1400-06-23 15:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:03:04.414085+04:30,1400,6,23,دکوراسیون و بازسازی,17,بازسازی ساختمان,25,لغو شده,9,تهران,8,تهرانپارس (منطقه ۴),170,1400-06-23 18:00:02.000000+04:30,1400,6,23,1400-06-23 11:07:37.884377+04:30,1400,6,23,1400-06-23 19:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 11:00:35.104786+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس عادی نظافت,117,اتمام کار,3,تهران,8,تهران_آزادی,166,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 11:06:42.781212+04:30,1400,6,23,1400-06-23 20:38:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.4666666666666666,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.13043478260869565,1400-06-22 22:14:29.611220+04:30,1400,6,22,شستشو,20,مبل‌ شویی و شستشوی تشک,149,اتمام کار,3,تهران,8,پیچ شمرون,759,1400-06-24 09:30:01.000000+04:30,1400,6,24,1400-06-23 11:06:23.737868+04:30,1400,6,23,1400-06-24 10:30:01.000000+04:30,1400,6,24,android,1.0,0.0,0.0,0.6666666666666666,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 11:03:53.490619+04:30,1400,6,23,نظافت و پذیرایی,25,سرویس عادی نظافت,117,تخصیص یافته,4,تهران,8,استاد حسن بنا,53,1400-06-24 17:30:02.000000+04:30,1400,6,24,1400-06-23 11:05:51.182927+04:30,1400,6,23,1400-06-24 21:30:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.36666666666666664,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 10:58:45.433729+04:30,1400,6,23,دکوراسیون و بازسازی,17,نقاشی ساختمان,195,عدم انتخاب متخصص توسط مشتری,8,تهران,8,دانشگاه تهران,277,1400-06-23 13:00:02.000000+04:30,1400,6,23,1400-06-23 11:04:32.977846+04:30,1400,6,23,1400-06-23 14:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,MANUAL_ALLOCATION,0.0,0.0,1.0
0.0,1400-06-23 10:48:19.156210+04:30,1400,6,23,نظافت و پذیرایی,25,نظافت راه‌ پله,194,اتمام کار,3,تهران,8,قلهک,553,1400-06-23 14:00:01.000000+04:30,1400,6,23,1400-06-23 11:02:57.622096+04:30,1400,6,23,1400-06-23 16:10:01.000000+04:30,1400,6,23,android,1.0,0.0,0.0,0.3111111111111111,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.21739130434782608,1400-06-13 10:47:30.830607+04:30,1400,6,13,زیبایی بانوان,18,براشینگ,29,اتمام کار,3,تهران,8,ولیعصر,722,1400-06-23 12:00:02.000000+04:30,1400,6,23,1400-06-23 10:59:28.385043+04:30,1400,6,23,1400-06-23 13:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.5111111111111111,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.17391304347826086,1398-04-11 16:59:48.091748+04:30,1398,4,11,نظافت و پذیرایی,25,سرویس عادی نظافت,117,لغو شده,9,تهران,8,نارمک,663,1400-06-24 12:45:02.000000+04:30,1400,6,24,1400-06-23 10:56:24.636356+04:30,1400,6,23,1400-06-24 16:45:02.000000+04:30,1400,6,24,web,0.0,0.0,1.0,0.3333333333333333,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
0.0,1400-06-23 10:55:55.597178+04:30,1400,6,23,نصب و تعمیر لوازم خانگی,24,نصب و تعمیر یخچال و فریزر,188,In_Progress,1,تهران,8,زنجان,332,1400-06-23 15:00:02.000000+04:30,1400,6,23,1400-06-23 10:56:01.165220+04:30,1400,6,23,1400-06-23 16:00:02.000000+04:30,1400,6,23,web,0.0,0.0,1.0,0.0,0.0,AUTOMATIC_ALLOCATION,1.0,0.0,0.0
